question_id,article,paragraph,title,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TIV-052,99,1,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",El procedimiento se inicia después de Cada renovación del Senado exclusivamente.,El procedimiento se inicia después de Toda remodelación ministerial.,El procedimiento se inicia después de la aprobación anual de los Presupuestos.,El procedimiento se inicia después de Cada renovación del Congreso de los Diputados y en los demás supuestos constitucionales procedentes.,D,El artículo 99.1 fija esos supuestos de inicio.,"Después de cada renovación del Congreso de los Diputados, y en los demás supuestos constitucionales en que así proceda, el Rey, previa consulta con los representantes designados por los Grupos políticos con representación parlamentaria, y a través del Presidente del Congreso, propondrá un candidato a la Presidencia del Gobierno.",misma_regla_con_un_elemento_sustituido,11,92,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_artículo_interno,
CE-TIV-053,99,2,Título IV. Del Gobierno y de la Administración,2,función_competencia,seleccionar_correcta,¿Ante qué Cámara expone el candidato su programa político?,Ante el Congreso de los Diputados,Ante el Senado,Ante las Cortes Generales en sesión conjunta,Ante el Consejo de Ministros,A,El programa se expone ante el Congreso.,El candidato propuesto expondrá ante el Congreso de los Diputados el programa político del Gobierno que pretenda formar y solicitará la confianza de la Cámara.,sustitución_controlada,4,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-054,99,2,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",El candidato expone su programa Ante el Senado.,El candidato expone su programa Ante el Congreso de los Diputados.,El candidato expone su programa Ante las Cortes Generales en sesión conjunta.,El candidato expone su programa Ante el Consejo de Ministros.,B,El programa se expone ante el Congreso.,El candidato propuesto expondrá ante el Congreso de los Diputados el programa político del Gobierno que pretenda formar y solicitará la confianza de la Cámara.,misma_regla_con_un_elemento_sustituido,4,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-055,99,2,Título IV. Del Gobierno y de la Administración,2,finalidad_objetivo,seleccionar_correcta,¿Qué solicita el candidato después de exponer su programa?,La autorización del Rey,La ratificación del Senado,La confianza de la Cámara,El dictamen del Consejo de Estado,C,El candidato solicita la confianza del Congreso.,El candidato propuesto expondrá ante el Congreso de los Diputados el programa político del Gobierno que pretenda formar y solicitará la confianza de la Cámara.,sustitución_controlada,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-056,99,2,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",El candidato solicita La autorización del Rey.,El candidato solicita La ratificación del Senado.,El candidato solicita El dictamen del Consejo de Estado.,El candidato solicita La confianza de la Cámara.,D,El candidato solicita la confianza del Congreso.,El candidato propuesto expondrá ante el Congreso de los Diputados el programa político del Gobierno que pretenda formar y solicitará la confianza de la Cámara.,misma_regla_con_un_elemento_sustituido,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-057,99,3,Título IV. Del Gobierno y de la Administración,3,mayoría_o_fracción,seleccionar_correcta,¿Qué mayoría se exige en la primera votación de investidura?,La mayoría absoluta de los miembros del Congreso,La mayoría simple de los presentes,La mayoría de tres quintos del Congreso,La mayoría absoluta de las Cortes Generales,A,La primera votación requiere mayoría absoluta del Congreso.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",sustitución_controlada,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-058,99,3,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",En la primera votación se exige La mayoría simple de los presentes.,En la primera votación se exige La mayoría absoluta de los miembros del Congreso.,En la primera votación se exige La mayoría de tres quintos del Congreso.,En la primera votación se exige La mayoría absoluta de las Cortes Generales.,B,La primera votación requiere mayoría absoluta del Congreso.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",misma_regla_con_un_elemento_sustituido,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-059,99,3,Título IV. Del Gobierno y de la Administración,2,sujeto_órgano,seleccionar_correcta,"Si se obtiene la confianza en primera votación, ¿quién nombra Presidente al candidato?",El Presidente del Congreso,El Congreso de los Diputados,El Rey,El Consejo de Ministros,C,El nombramiento corresponde al Rey.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-060,99,3,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:","Obtenida la confianza, El Presidente del Congreso nombra Presidente al candidato.","Obtenida la confianza, El Congreso de los Diputados nombra Presidente al candidato.","Obtenida la confianza, El Consejo de Ministros nombra Presidente al candidato.","Obtenida la confianza, El Rey nombra Presidente al candidato.",D,El nombramiento corresponde al Rey.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",misma_regla_con_un_elemento_sustituido,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-061,99,3,Título IV. Del Gobierno y de la Administración,3,plazo_o_duración,seleccionar_correcta,"Si no se alcanza la mayoría absoluta, la nueva votación se celebra:",Cuarenta y ocho horas después de la anterior,Veinticuatro horas después,Setenta y dos horas después,Cinco días después,A,El artículo 99.3 fija un plazo de cuarenta y ocho horas.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",sustitución_controlada,5,98,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-062,99,3,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",La nueva votación se celebra Veinticuatro horas después.,La nueva votación se celebra Cuarenta y ocho horas después de la anterior.,La nueva votación se celebra Setenta y dos horas después.,La nueva votación se celebra Cinco días después.,B,El artículo 99.3 fija un plazo de cuarenta y ocho horas.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",misma_regla_con_un_elemento_sustituido,5,98,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-063,99,3,Título IV. Del Gobierno y de la Administración,3,mayoría_o_fracción,seleccionar_correcta,¿Qué mayoría basta en la segunda votación?,La mayoría absoluta,La mayoría de tres quintos,La mayoría simple,La mayoría de dos tercios,C,La segunda votación se supera por mayoría simple.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",sustitución_controlada,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-064,99,3,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",En la segunda votación basta La mayoría absoluta.,En la segunda votación basta La mayoría de tres quintos.,En la segunda votación basta La mayoría de dos tercios.,En la segunda votación basta La mayoría simple.,D,La segunda votación se supera por mayoría simple.,"Si el Congreso de los Diputados, por el voto de la mayoría absoluta de sus miembros, otorgare su confianza al candidato, el Rey le nombrará Presidente. De no alcanzarse dicha mayoría, se someterá la misma propuesta a nueva votación cuarenta y ocho horas después, y la confianza se entenderá otorgada si obtuviere la mayoría simple.",misma_regla_con_un_elemento_sustituido,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-065,99,4,Título IV. Del Gobierno y de la Administración,3,procedimiento_o_forma,seleccionar_correcta,"Si las votaciones no otorgan la confianza, ¿qué sucede?",Se tramitan sucesivas propuestas,Se nombra automáticamente al candidato más votado,El Senado elige al Presidente,El Gobierno saliente continúa toda la legislatura,A,El artículo 99.4 prevé sucesivas propuestas.,"Si efectuadas las citadas votaciones no se otorgase la confianza para la investidura, se tramitarán sucesivas propuestas en la forma prevista en los apartados anteriores.",sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-066,99,4,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:","Si no se otorga la confianza, Se nombra automáticamente al candidato más votado.","Si no se otorga la confianza, Se tramitan sucesivas propuestas.","Si no se otorga la confianza, El Senado elige al Presidente.","Si no se otorga la confianza, El Gobierno saliente continúa toda la legislatura.",B,El artículo 99.4 prevé sucesivas propuestas.,"Si efectuadas las citadas votaciones no se otorgase la confianza para la investidura, se tramitarán sucesivas propuestas en la forma prevista en los apartados anteriores.",misma_regla_con_un_elemento_sustituido,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-067,99,5,Título IV. Del Gobierno y de la Administración,3,plazo_o_duración,seleccionar_correcta,¿Qué plazo debe transcurrir sin candidato investido para disolver las Cámaras?,Un mes desde la propuesta del Rey,Tres meses desde la renovación del Congreso,Dos meses desde la primera votación de investidura,Dos meses desde la última votación,C,El plazo es de dos meses desde la primera votación.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",sustitución_controlada,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-068,99,5,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",El plazo constitucional es un mes desde la propuesta del Rey.,El plazo constitucional es tres meses desde la renovación del Congreso.,El plazo constitucional es dos meses desde la última votación.,El plazo constitucional es dos meses desde la primera votación de investidura.,D,El plazo es de dos meses desde la primera votación.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",misma_regla_con_un_elemento_sustituido,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_inserción_plantilla,
CE-TIV-069,99,5,Título IV. Del Gobierno y de la Administración,3,sujeto_órgano,seleccionar_correcta,"Transcurrido el plazo sin investidura, ¿quién disuelve ambas Cámaras?",El Rey,El Presidente del Congreso,El Gobierno en funciones,El Tribunal Constitucional,A,La disolución corresponde al Rey.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",sustitución_controlada,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-070,99,5,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:","Transcurrido el plazo, El Presidente del Congreso disuelve ambas Cámaras.","Transcurrido el plazo, El Rey disuelve ambas Cámaras.","Transcurrido el plazo, El Gobierno en funciones disuelve ambas Cámaras.","Transcurrido el plazo, El Tribunal Constitucional disuelve ambas Cámaras.",B,La disolución corresponde al Rey.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",misma_regla_con_un_elemento_sustituido,2,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-071,99,5,Título IV. Del Gobierno y de la Administración,3,consecuencia_jurídica,seleccionar_correcta,¿Qué hace el Rey además de disolver ambas Cámaras?,Designa directamente un Presidente,Convoca un referéndum consultivo,Convoca nuevas elecciones,Prorroga automáticamente la legislatura,C,El artículo 99.5 ordena convocar nuevas elecciones.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",sustitución_controlada,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-072,99,5,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:","Además de disolver las Cámaras, el Rey Designa directamente un Presidente.","Además de disolver las Cámaras, el Rey Convoca un referéndum consultivo.","Además de disolver las Cámaras, el Rey Prorroga automáticamente la legislatura.","Además de disolver las Cámaras, el Rey Convoca nuevas elecciones.",D,El artículo 99.5 ordena convocar nuevas elecciones.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",misma_regla_con_un_elemento_sustituido,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-073,99,5,Título IV. Del Gobierno y de la Administración,4,sujeto_órgano,seleccionar_correcta,¿Quién refrenda la disolución y convocatoria del artículo 99.5?,El Presidente del Congreso,El Presidente del Senado,El Presidente del Gobierno saliente,El Ministro de Justicia,A,El refrendo corresponde al Presidente del Congreso.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",sustitución_controlada,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-074,99,5,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",La disolución y convocatoria se producen con el refrendo El Presidente del Senado.,La disolución y convocatoria se producen con el refrendo El Presidente del Congreso.,La disolución y convocatoria se producen con el refrendo El Presidente del Gobierno saliente.,La disolución y convocatoria se producen con el refrendo El Ministro de Justicia.,B,El refrendo corresponde al Presidente del Congreso.,"Si transcurrido el plazo de dos meses, a partir de la primera votación de investidura, ningún candidato hubiere obtenido la confianza del Congreso, el Rey disolverá ambas Cámaras y convocará nuevas elecciones con el refrendo del Presidente del Congreso.",misma_regla_con_un_elemento_sustituido,1,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-075,99,1,Título IV. Del Gobierno y de la Administración,3,sujeto_órgano,seleccionar_correcta,Los representantes consultados por el Rey son designados por:,Las Mesas del Congreso y del Senado,Los partidos con representación municipal,Los Grupos políticos con representación parlamentaria,La Junta Electoral Central,C,Los designan los Grupos políticos con representación parlamentaria.,"Después de cada renovación del Congreso de los Diputados, y en los demás supuestos constitucionales en que así proceda, el Rey, previa consulta con los representantes designados por los Grupos políticos con representación parlamentaria, y a través del Presidente del Congreso, propondrá un candidato a la Presidencia del Gobierno.",sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-076,99,1,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",Los representantes consultados son designados por las Mesas del Congreso y del Senado.,Los representantes consultados son designados por los partidos con representación municipal.,Los representantes consultados son designados por la Junta Electoral Central.,Los representantes consultados son designados por los Grupos políticos con representación parlamentaria.,D,Los designan los Grupos políticos con representación parlamentaria.,"Después de cada renovación del Congreso de los Diputados, y en los demás supuestos constitucionales en que así proceda, el Rey, previa consulta con los representantes designados por los Grupos políticos con representación parlamentaria, y a través del Presidente del Congreso, propondrá un candidato a la Presidencia del Gobierno.",misma_regla_con_un_elemento_sustituido,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_artículo_interno,
CE-TIV-077,99,2,Título IV. Del Gobierno y de la Administración,3,fragmento_literal_o_concepto,seleccionar_correcta,El programa que presenta el candidato es el del Gobierno que:,Pretenda formar,Se encuentre en funciones,Haya aprobado previamente el Congreso,Determine el Rey,A,La Constitución utiliza la expresión «que pretenda formar».,El candidato propuesto expondrá ante el Congreso de los Diputados el programa político del Gobierno que pretenda formar y solicitará la confianza de la Cámara.,sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-078,99,2,Título IV. Del Gobierno y de la Administración,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 99 de la Constitución, señale la afirmación correcta:",El candidato expone el programa del Gobierno que Se encuentre en funciones.,El candidato expone el programa del Gobierno que Pretenda formar.,El candidato expone el programa del Gobierno que Haya aprobado previamente el Congreso.,El candidato expone el programa del Gobierno que Determine el Rey.,B,La Constitución utiliza la expresión «que pretenda formar».,El candidato propuesto expondrá ante el Congreso de los Diputados el programa político del Gobierno que pretenda formar y solicitará la confianza de la Cámara.,misma_regla_con_un_elemento_sustituido,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-079,99,1-5,Título IV. Del Gobierno y de la Administración,2,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución se regula el procedimiento ordinario de investidura del Presidente del Gobierno?,En el artículo 97,En el artículo 100,En el artículo 99,En el artículo 112,C,El procedimiento de investidura se regula en el artículo 99.,Artículo 99 de la Constitución.,localización_de_artículo,0,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-080,100,1,Título IV. Del Gobierno y de la Administración,2,sujeto_órgano,seleccionar_correcta,¿Quién nombra a los demás miembros del Gobierno?,El Presidente del Gobierno,El Congreso de los Diputados,El Consejo de Ministros,El Rey,D,"El artículo 100 atribuye al Rey el nombramiento y separación, a propuesta del Presidente.","Los demás miembros del Gobierno serán nombrados y separados por el Rey, a propuesta de su Presidente.",sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-081,100,1,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 100 de la Constitución, señale la afirmación correcta:",El Rey nombra a los demás miembros del Gobierno.,El Presidente del Gobierno nombra a los demás miembros del Gobierno.,El Congreso de los Diputados nombra a los demás miembros del Gobierno.,El Consejo de Ministros nombra a los demás miembros del Gobierno.,A,"El artículo 100 atribuye al Rey el nombramiento y separación, a propuesta del Presidente.","Los demás miembros del Gobierno serán nombrados y separados por el Rey, a propuesta de su Presidente.",misma_regla_con_un_elemento_sustituido,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-082,100,1,Título IV. Del Gobierno y de la Administración,2,sujeto_órgano,seleccionar_correcta,¿Quién separa a los demás miembros del Gobierno?,El Presidente del Gobierno,El Rey,El Senado,El Congreso de los Diputados,B,"El artículo 100 atribuye al Rey el nombramiento y separación, a propuesta del Presidente.","Los demás miembros del Gobierno serán nombrados y separados por el Rey, a propuesta de su Presidente.",sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-083,100,1,Título IV. Del Gobierno y de la Administración,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el artículo 100 de la Constitución, señale la afirmación correcta:",El Presidente del Gobierno separa a los demás miembros del Gobierno.,El Senado separa a los demás miembros del Gobierno.,El Rey separa a los demás miembros del Gobierno.,El Congreso de los Diputados separa a los demás miembros del Gobierno.,C,"El artículo 100 atribuye al Rey el nombramiento y separación, a propuesta del Presidente.","Los demás miembros del Gobierno serán nombrados y separados por el Rey, a propuesta de su Presidente.",misma_regla_con_un_elemento_sustituido,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TIV-084,100,1,Título IV. Del Gobierno y de la Administración,2,sujeto_órgano,seleccionar_correcta,El nombramiento de los demás miembros del Gobierno se realiza a propuesta de:,El Congreso de los Diputados,El Rey,El Consejo de Estado,Su Presidente,D,"El artículo 100 atribuye al Rey el nombramiento y separación, a propuesta del Presidente.","Los demás miembros del Gobierno serán nombrados y separados por el Rey, a propuesta de su Presidente.",sustitución_controlada,3,99,,AUTO_PASS,Pendiente de revisión humana,Texto consolidado BOE; última modificación publicada el 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
