question_id,norm_code,norm_title,block,scope,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_pdf_url,source_retrieved_at
L5C-A-18-0357,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 18 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.","En la elaboración de los Reglamentos se seguirán los trámites siguientes: Cuando el proyecto normativo afecte a la esfera de derechos e intereses legítimos de los ciudadanos, se dará audiencia al objeto de que en el plazo de quince días puedan presentar cuantas alegaciones consideren oportunas.","Si, transcurrido el plazo de dos meses a partir de la primera votación de investidura, ningún candidato obtuviera la confianza de Les Corts, el Presidente de Les Corts, por acuerdo de la Mesa, disolverá la Cámara y el President de la Generalitat en funciones convocará nuevas elecciones.","Al President de la Generalitat, como más alto representante de la Comunitat Valenciana, le corresponden las siguientes funciones: Representar a la Comunitat Valenciana en el Comité de las Regiones de la Unión Europea, de conformidad con lo previsto en el artículo 61.3.c) del Estatut d’Autonomia.",A,"La opción correcta reproduce una regla del artículo 18: «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.».","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0358,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 18, apartado b?","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión al Consell acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a las Cortes Generales acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a la Diputación Permanente acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.",B,"La formulación correcta mantiene los elementos del texto legal: «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.».","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.",órgano_plazo_mayoría_o_modalidad_alterados,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0359,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO II · De las atribuciones del Consell, señale la afirmación INCORRECTA:",En materia de política general de la Generalitat corresponden al Consell las siguientes competencias: El ejercicio de las facultades que el Estatuto de Autonomía o Ley de Les Corts le atribuya en lo que se refiere a la actividad de las Diputaciones Provinciales y demás entes locales.,"En uso de sus funciones ejecutivas y administrativas, compete al Consell: Suscribir convenios y acuerdos de cooperación con el estado, otras comunidades autónomas e instituciones públicas sin perjuicio de su debate y previa aprobación por Les Corts y autorización de las Cortes Generales en los casos en que ésta procediera.","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión al Consell acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.","En relación con las competencias del Estado y otras Comunidades Autónomas el Consell podrá: Comparecer en los conflictos de competencias a que se refiere el apartado c) del artículo 161 de la Constitución cuando así lo determinen, por mayoría absoluta, Les Corts.",C,"La afirmación incorrecta modifica una regla del artículo 18. El texto correcto es: «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.».","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.",tres_afirmaciones_verdaderas_y_una_regla_alterada,8,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0360,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.»",La regla figura en el artículo 17 de la Ley 5/1983.,La regla figura en el artículo 19 de la Ley 5/1983.,La regla figura en el artículo 16 de la Ley 5/1983.,La regla figura en el artículo 18 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 18, apartado b.","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: La iniciativa legislativa, mediante la aprobación de los proyectos de ley para su remisión a Les Corts acompañados de una exposición de motivos y de los antecedentes necesarios para poder pronunciarse sobre ellos.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0361,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 18 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.","Los Vicepresidentes, como miembros del Consell, asumirán las funciones de la Presidencia del Consell en caso de ausencia, vacante o enfermedad del President, según su orden.","En relación con la actividad parlamentaria, el Consell tiene las siguientes atribuciones: Proponer a Les Corts, a través de su President, la celebración de sesiones extraordinarias.","Asimismo, los Secretarios autonómicos podrán integrarse en estas Comisiones en aquellos supuestos en los que, por razón de la materia objeto de estudio, se considere oportuno.",A,"La opción correcta reproduce una regla del artículo 18: «El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.».","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0362,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 18, apartado b?","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante el Consell, siempre que no hubiere recaído acuerdo final de éstas.","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante las Cortes Generales, siempre que no hubiere recaído acuerdo final de éstas.","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante la Diputación Permanente, siempre que no hubiere recaído acuerdo final de éstas.",B,"La formulación correcta mantiene los elementos del texto legal: «El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.».","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.",órgano_plazo_mayoría_o_modalidad_alterados,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0363,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO II · De las atribuciones del Consell, señale la afirmación INCORRECTA:","En relación con la actividad parlamentaria, el Consell tiene las siguientes atribuciones: Proponer a Les Corts, a través de su President, la celebración de sesiones extraordinarias.","En uso de sus funciones ejecutivas y administrativas, compete al Consell: Nombrar y separar a los altos cargos de la Administración de la Generalitat, a propuesta del Conseller correspondiente.","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante el Consell, siempre que no hubiere recaído acuerdo final de éstas.",En materia de política general de la Generalitat corresponden al Consell las siguientes competencias: La planificación y desarrollo de la política valenciana.,C,"La afirmación incorrecta modifica una regla del artículo 18. El texto correcto es: «El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.».","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.",tres_afirmaciones_verdaderas_y_una_regla_alterada,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0364,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,b,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.»",La regla figura en el artículo 17 de la Ley 5/1983.,La regla figura en el artículo 19 de la Ley 5/1983.,La regla figura en el artículo 16 de la Ley 5/1983.,La regla figura en el artículo 18 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 18, apartado b.","El Consell podrá retirar el proyecto de ley en cualquier momento de su tramitación ante Les Corts, siempre que no hubiere recaído acuerdo final de éstas.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0365,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 18 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?",Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,"Adoptarán la forma de Decreto del Consell: Los actos singulares emanados del Consell, cuando así lo exija una norma legal o reglamentaria, o lo disponga el propio Consell.","Concluida la tramitación del expediente, éste será remitido al Conseller para su aprobación, o bien para su elevación al Pleno del Consell cuando sea éste el órgano competente.","Asimismo, a petición propia o cuando así se solicite por Les Corts, deberán comparecer ante las mismas para informar sobre un asunto determinado o celebrar una sesión informativa.",A,La opción correcta reproduce una regla del artículo 18: «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.».,Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0366,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 18, apartado c?",La Ley 5/1983 no establece que las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,La Ley 5/1983 no dispone que las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,La formulación correcta mantiene los elementos del texto legal: «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.».,Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,órgano_plazo_mayoría_o_modalidad_alterados,23,97,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0367,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO II · De las atribuciones del Consell, señale la afirmación INCORRECTA:","En uso de sus funciones ejecutivas y administrativas, compete al Consell: Nombrar y separar a los altos cargos de la Administración de la Generalitat, a propuesta del Conseller correspondiente.",En materia de política general de la Generalitat corresponden al Consell las siguientes competencias: Ejercer las competencias en materia de acción exterior atribuidas por el artículo 62 del Estatut d’Autonomia.,La Ley 5/1983 no establece que las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,"En relación con la actividad parlamentaria, el Consell tiene las siguientes atribuciones: Proponer a Les Corts, a través de su President, la celebración de sesiones extraordinarias.",C,La afirmación incorrecta modifica una regla del artículo 18. El texto correcto es: «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.».,Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,tres_afirmaciones_verdaderas_y_una_regla_alterada,8,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0368,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.»,La regla figura en el artículo 17 de la Ley 5/1983.,La regla figura en el artículo 19 de la Ley 5/1983.,La regla figura en el artículo 16 de la Ley 5/1983.,La regla figura en el artículo 18 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 18, apartado c.",Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos legislativos en los términos y con las formalidades previstas en la presente Ley.,localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0369,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,2,identificación_del_precepto,seleccionar_correcta,"Según el artículo 18 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.","El Consell ejerce la potestad reglamentaria de acuerdo con la Constitución, el Estatuto de Autonomía y las Leyes.",La moción de censura no podrá ser votada hasta que transcurran como mínimo cinco días desde su presentación.,La delegación se agota al hacer uso de ella el Consell mediante la publicación del correspondiente Decreto legislativo.,A,"La opción correcta reproduce una regla del artículo 18: «Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.».","Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0370,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,3,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 18, apartado c?","Para el control de esta legislación delegada por el Consell, se estará a lo dispuesto en su Reglamento.","Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.","Para el control de esta legislación delegada por las Cortes Generales, se estará a lo dispuesto en su Reglamento.","Para el control de esta legislación delegada por la Diputación Permanente, se estará a lo dispuesto en su Reglamento.",B,"La formulación correcta mantiene los elementos del texto legal: «Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.».","Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.",órgano_plazo_mayoría_o_modalidad_alterados,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0371,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO II · De las atribuciones del Consell, señale la afirmación INCORRECTA:",En esta petición deberá figurar el orden del día que se propone para la sesión extraordinaria solicitada.,"Nombrar a los Notarios y Registradores de la Propiedad, Mercantiles y de Bienes Muebles, de conformidad con las leyes del Estado.","Para el control de esta legislación delegada por el Consell, se estará a lo dispuesto en su Reglamento.",En relación con las competencias del Estado y otras Comunidades Autónomas el Consell podrá: Acordar la interposición de recursos de inconstitucionalidad.,C,"La afirmación incorrecta modifica una regla del artículo 18. El texto correcto es: «Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.».","Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.",tres_afirmaciones_verdaderas_y_una_regla_alterada,4,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0372,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,c,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.»",La regla figura en el artículo 17 de la Ley 5/1983.,La regla figura en el artículo 19 de la Ley 5/1983.,La regla figura en el artículo 16 de la Ley 5/1983.,La regla figura en el artículo 18 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 18, apartado c.","Para el control de esta legislación delegada por Les Corts, se estará a lo dispuesto en su Reglamento.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-A-18-0373,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque A — President, Consell y relaciones con Les Corts","Título I; Título II, capítulos I, II, III y VI; Título III",TÍTULO II · CAPÍTULO II · De las atribuciones del Consell,18,d,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 18 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos-leyes, conforme a lo establecido en el artículo 44.4 del Estatut d’Autonomia.","Los Vicepresidentes, como miembros del Consell, asumirán las funciones de la Presidencia del Consell en caso de ausencia, vacante o enfermedad del President, según su orden.","En relación con la actividad parlamentaria, el Consell tiene las siguientes atribuciones: Proponer a Les Corts, a través de su President, la celebración de sesiones extraordinarias.","Asimismo, los Secretarios autonómicos podrán integrarse en estas Comisiones en aquellos supuestos en los que, por razón de la materia objeto de estudio, se considere oportuno.",A,"La opción correcta reproduce una regla del artículo 18: «Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos-leyes, conforme a lo establecido en el artículo 44.4 del Estatut d’Autonomia.».","Las funciones del Consell en materia normativa se concretan en las siguientes competencias: Dictar decretos-leyes, conforme a lo establecido en el artículo 44.4 del Estatut d’Autonomia.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
