question_id,norm_code,norm_title,title,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TI-046,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,4,literal_con_hueco,seleccionar_correcta,Los residentes españoles en el extranjero deben haber tenido:,Su primera vecindad administrativa en cualquier comunidad autónoma.,Su última vecindad administrativa en la Comunitat Valenciana.,Residencia efectiva en España en el momento de solicitarlo.,Vecindad civil valenciana durante diez años.,B,La formulación correcta se apoya en el inciso: «hayan tenido su última vecindad administrativa en la Comunitat Valenciana».,"Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-047,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Los ciudadanos españoles residentes en el extranjero deben haber tenido su última vecindad administrativa en la Comunitat Valenciana.,La condición debe acreditarse en el correspondiente Consulado de España.,Los ciudadanos españoles residentes en el extranjero deben haber tenido su primera vecindad administrativa en cualquier comunidad autónoma.,El régimen puede aplicarse a sus descendientes inscritos como españoles si lo solicitan conforme a la Ley del Estado.,C,La opción incorrecta altera la regla «hayan tenido su última vecindad administrativa en la Comunitat Valenciana».,"Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",tres_afirmaciones_completas_válidas_y_una_alterada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-048,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 3 del Estatuto se establece que los ciudadanos españoles residentes en el extranjero deben haber tenido su última vecindad administrativa en la Comunitat Valenciana.,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 3, apartado 2.","Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-049,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,2,sujeto_órgano,seleccionar_correcta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Dónde deben acreditar los residentes en el extranjero su última vecindad administrativa valenciana?",El correspondiente Consulado de España.,La Delegación del Gobierno.,El ayuntamiento de nacimiento.,Les Corts.,A,El artículo 3.2 establece: «acrediten esta condición en el correspondiente Consulado de España».,"Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-050,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,literal_con_hueco,seleccionar_correcta,La acreditación debe realizarse en:,Les Corts.,El correspondiente Consulado de España.,El ayuntamiento de nacimiento.,La Delegación del Gobierno.,B,La formulación correcta se apoya en el inciso: «acrediten esta condición en el correspondiente Consulado de España».,"Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-051,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La condición debe acreditarse en el correspondiente Consulado de España.,El régimen puede aplicarse a sus descendientes inscritos como españoles si lo solicitan conforme a la Ley del Estado.,La condición debe acreditarse exclusivamente ante Les Corts.,"El reconocimiento de la valencianidad comprende participar, colaborar y compartir la vida social y cultural del pueblo valenciano.",C,La opción incorrecta altera la regla «acrediten esta condición en el correspondiente Consulado de España».,"Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",tres_afirmaciones_completas_válidas_y_una_alterada,11,98,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-052,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 3 del Estatuto se establece que la condición debe acreditarse en el correspondiente Consulado de España.,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 3, apartado 2.","Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-053,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,condición_excepción,seleccionar_correcta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, ¿A quién puede aplicarse también el régimen de derechos políticos de los residentes en el extranjero?","Sus descendientes inscritos como españoles, si lo solicitan conforme a la Ley del Estado.",Todos sus descendientes con independencia de su nacionalidad.,Sus ascendientes aunque no sean españoles.,Cualquier familiar empadronado en un municipio valenciano.,A,"El artículo 3.2 establece: «a sus descendientes, inscritos como españoles, si así lo solicitan».","Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",pregunta_directa_con_sustitución_controlada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-054,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,4,literal_con_hueco,seleccionar_correcta,El mismo régimen puede aplicarse a:,Cualquier familiar empadronado en un municipio valenciano.,"Sus descendientes inscritos como españoles, si lo solicitan conforme a la Ley del Estado.",Sus ascendientes aunque no sean españoles.,Todos sus descendientes con independencia de su nacionalidad.,B,"La formulación correcta se apoya en el inciso: «a sus descendientes, inscritos como españoles, si así lo solicitan».","Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",recuperación_literal_o_conceptual,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-055,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El régimen puede aplicarse a sus descendientes inscritos como españoles si lo solicitan conforme a la Ley del Estado.,"El reconocimiento de la valencianidad comprende participar, colaborar y compartir la vida social y cultural del pueblo valenciano.",El régimen se aplica automáticamente a todos sus descendientes con independencia de su nacionalidad.,Una Ley de Les Corts regulará el alcance y contenido del reconocimiento de valencianidad.,C,"La opción incorrecta altera la regla «a sus descendientes, inscritos como españoles, si así lo solicitan».","Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",tres_afirmaciones_completas_válidas_y_una_alterada,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-056,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 3 del Estatuto se establece que el régimen puede aplicarse a sus descendientes inscritos como españoles si lo solicitan conforme a la Ley del Estado.,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 3, apartado 2.","Los ciudadanos españoles residentes en el extranjero que hayan tenido su última vecindad administrativa en la Comunitat Valenciana y acrediten esta condición en el correspondiente Consulado de España gozarán de los derechos políticos definidos en este Estatuto. Este mismo régimen se aplicará a sus descendientes, inscritos como españoles, si así lo solicitan en los términos en los que lo determine la Ley del Estado.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-057,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,contenido_derecho,seleccionar_correcta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, ¿En qué consiste el reconocimiento de la valencianidad de las comunidades asentadas fuera de la Comunitat Valenciana?","Participar, colaborar y compartir la vida social y cultural del pueblo valenciano.",Ejercer automáticamente el derecho de sufragio autonómico.,Adquirir la condición política de valenciano sin residencia.,Aplicar el Derecho civil foral valenciano sin vecindad civil.,A,"El artículo 3.3 establece: «participar, colaborar y compartir la vida social y cultural».","Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",pregunta_directa_con_sustitución_controlada,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-058,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,4,literal_con_hueco,seleccionar_correcta,La valencianidad reconocida a dichas comunidades comprende el derecho a:,Aplicar el Derecho civil foral valenciano sin vecindad civil.,"Participar, colaborar y compartir la vida social y cultural del pueblo valenciano.",Adquirir la condición política de valenciano sin residencia.,Ejercer automáticamente el derecho de sufragio autonómico.,B,"La formulación correcta se apoya en el inciso: «participar, colaborar y compartir la vida social y cultural».","Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",recuperación_literal_o_conceptual,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-059,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","El reconocimiento de la valencianidad comprende participar, colaborar y compartir la vida social y cultural del pueblo valenciano.",Una Ley de Les Corts regulará el alcance y contenido del reconocimiento de valencianidad.,El reconocimiento de la valencianidad atribuye automáticamente el derecho de sufragio autonómico.,La Generalitat puede solicitar al Estado la celebración de tratados o convenios en los Estados donde existan comunidades valencianas.,C,"La opción incorrecta altera la regla «participar, colaborar y compartir la vida social y cultural».","Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",tres_afirmaciones_completas_válidas_y_una_alterada,7,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-060,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 3 del Estatuto se establece que el reconocimiento de la valencianidad comprende participar, colaborar y compartir la vida social y cultural del pueblo valenciano.",Apartado 1.,Apartado 2.,Apartado 4.,Apartado 3.,D,"La regla se encuentra en el artículo 3, apartado 3.","Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-061,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,2,instrumento_normativo,seleccionar_correcta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Qué norma regulará el alcance y contenido del reconocimiento de valencianidad a las comunidades del exterior?",Una Ley de Les Corts.,Una ley orgánica del Estado.,Un decreto del Consell.,Un reglamento de Les Corts.,A,El artículo 3.3 establece: «una Ley de Les Corts regulará el alcance y contenido».,"Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-062,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,instrumento_normativo,seleccionar_correcta,El reconocimiento de las comunidades valencianas del exterior será regulado por:,Un reglamento de Les Corts.,Una Ley de Les Corts.,Un decreto del Consell.,Una ley orgánica del Estado.,B,La formulación correcta se apoya en el inciso: «una Ley de Les Corts regulará el alcance y contenido».,"Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-063,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Una Ley de Les Corts regulará el alcance y contenido del reconocimiento de valencianidad.,La Generalitat puede solicitar al Estado la celebración de tratados o convenios en los Estados donde existan comunidades valencianas.,Un decreto del Consell regulará el alcance y contenido del reconocimiento de valencianidad.,"El Derecho civil foral valenciano se aplica a quien ostente la vecindad civil valenciana, con independencia de donde resida.",C,La opción incorrecta altera la regla «una Ley de Les Corts regulará el alcance y contenido».,"Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-064,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 3 del Estatuto se establece que una Ley de Les Corts regulará el alcance y contenido del reconocimiento de valencianidad.,Apartado 1.,Apartado 2.,Apartado 4.,Apartado 3.,D,"La regla se encuentra en el artículo 3, apartado 3.","Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-065,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,función_competencia,seleccionar_correcta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, ¿Qué puede solicitar la Generalitat al Estado respecto de las comunidades valencianas existentes en otros Estados?",La celebración de los correspondientes tratados o convenios.,La concesión automática de la nacionalidad española.,La creación de consulados autonómicos propios.,La aprobación de una reforma constitucional.,A,El artículo 3.3 establece: «podrá solicitar del Estado la celebración de los correspondientes tratados o convenios».,"Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-066,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,4,literal_con_hueco,seleccionar_correcta,"Para hacer efectivo el artículo 3.3, la Generalitat puede solicitar:",La aprobación de una reforma constitucional.,La celebración de los correspondientes tratados o convenios.,La creación de consulados autonómicos propios.,La concesión automática de la nacionalidad española.,B,La formulación correcta se apoya en el inciso: «podrá solicitar del Estado la celebración de los correspondientes tratados o convenios».,"Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TI-067,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO I. La Comunitat Valenciana,3,3,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 3 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Generalitat puede solicitar al Estado la celebración de tratados o convenios en los Estados donde existan comunidades valencianas.,"El Derecho civil foral valenciano se aplica a quien ostente la vecindad civil valenciana, con independencia de donde resida.",La Generalitat puede celebrar por sí sola tratados internacionales con los Estados donde existan comunidades valencianas.,"Los ciudadanos de la Unión Europea residentes y no españoles gozan de los derechos y están sujetos a las obligaciones propias de los valencianos, salvo las excepciones constitucionales o legales.",C,La opción incorrecta altera la regla «podrá solicitar del Estado la celebración de los correspondientes tratados o convenios».,"Las comunidades de valencianos asentadas fuera de la Comunitat Valenciana tendrán derecho a solicitar, como tales, el reconocimiento de su valencianidad entendida como el derecho a participar, colaborar y compartir la vida social y cultural del pueblo valenciano. Sin perjuicio de las competencias del Estado, una Ley de Les Corts regulará el alcance y contenido de este reconocimiento a estas comunidades. La Generalitat podrá solicitar del Estado la celebración de los correspondientes tratados o convenios en los Estados donde existan dichas Comunidades, con la finalidad de que pueda cumplirse lo establecido en el presente artículo.",tres_afirmaciones_completas_válidas_y_una_alterada,14,98,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; Título I vigente desde el 11/04/2006,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
